Esperanto,Japanese_Trans,Chinese_Trans,Korean_Trans,Level_JP,Level_CN,Level_JP_Num,Level_JP_Scaled,Unified_Level
stomako,"{Ｂ}【解】胃; 《転》（食に関して）胃袋, 腹",胃,"위, 위장",B,7,2,5.67,6.33
stranga,"{Ｂ}奇妙な, 変な, 不思議な, おかしい, 異様な, >>bizara, >>kurioza, >>originala, >>ekstravaganca, >>fremda",奇怪，奇异，奇特,"이상한, 기묘한",B,6,2,5.67,5.83
strato,"{Ｂ}街路, 通り",街（道）,도시의 거리,A,4,1,2.54,3.27
streĉi,"{Ｂ}［他］引き伸ばす, ぴんと張る; 引き締める; 緊張させる",拉紧，张紧；拉，压，扭,줄이나 근육을 팽팽하게 하다,B,6,2,5.67,5.83
strio,"{Ｂ}筋, しま, 線条",条纹，带,"줄무늬, 가는 줄",C,8,3,8.79,8.4
strukturo,"{Ｂ}構造, 構成; 組織; 【学】構造",结构，构造，组织,"구조, 조직",C,8,3,8.79,8.4
studento,{Ｂ}学生,（高等院校的）学生,대학생,B,8,2,5.67,6.83
studi,"{Ｂ}［他］研究する, 調べる, >>esplori; （学問を）勉強する, >>lerni",研究，攻读,연구하거나 학문을 공부하다,A,5,1,2.54,3.77
stulta,"{Ｂ}愚鈍な, まぬけの, 愚かな",愚钝，呆笨,"어리석은,우둔한",B,7,2,5.67,6.33
sub,"{Ｂ}［前］～の下に, 下方に; ～の形をとって; ～に従って",在…下,"아래에, 밑에",A,1,1,2.54,1.77
subita,"{Ｂ}突然の, 不意の, 急な",突然的,"갑작스러운, 돌연한",B,6,2,5.67,5.83
subjekto,"{Ｂ}主題, 題目, 論題; 【Ｇ】主語; 【哲】主体",主语；主体，自我；病人，受验者,"주제, 논제",C,9,3,8.79,8.9
substantivo,{Ｂ}【Ｇ】名詞,名词,명사,C,9,3,8.79,8.9
subtrahi,"{Ｂ}［他］【数】引き算する, 引く",[数学]减去,수에서 수를 빼다,C,9,3,8.79,8.9
sudo,"{Ｂ}南; 南部, 南方, ><nordo",南，南方,"남쪽, 남부 지역",B,6,2,5.67,5.83
suferi,"{Ｂ}［自］苦しむ, 悩む, 苦悩する; ［他］（不快なことを）こうむる, 受ける, 受難する",忍受痛苦，痛苦；受，挨，患,"고통을 겪다, 괴로워하다",B,4,2,5.67,4.83
sufiĉa,"{Ｂ}十分な, かなりの, 相当な",足够，充分,필요를 채울 만큼 충분한,A,4,1,2.54,3.27
sufoki,"{Ｂ}［他］窒息死させる, 絞め殺す; 窒息させる, 息を詰まらせる; （事件を）もみ消す, （感情を）押し殺す",闷死；使窒息；压制，抑制,"질식시키다, 숨 막히게 하다",C,8,3,8.79,8.4
sukcesi,"{Ｂ}［自］成功する, うまくいく",成功，成就,성공하다,A,5,1,2.54,3.77
sukero,{Ｂ}砂糖; 【化】糖,糖,설탕,B,4,2,5.67,4.83
suko,"{Ｂ}汁, 肉汁, 果汁, ジュース; 体液, 樹液; 《転》精髄, エッセンス",汁；汁液；体液；树液；《转》精华,"과일·식물·고기에서 짜낸 즙, 체액, 수액, 《전》정수",B,7,2,5.67,6.33
sulko,{Ｂ}【農】うねま（畝間）; 溝; わだち（轍）; （波の）うね,犁沟，垄沟；深而不规则的沟、缝等,"밭고랑, 길게 패인 홈",C,9,3,8.79,8.9
sumo,"{Ｂ}合計, 総計; 金額, 総額; 【数】和; （学問的）集大成, 大全",和数，总合；钱数；概要,"합계, 총액",B,5,2,5.67,5.33
suno,"{Ｂ}太陽; 日光, 日なた; （他の惑星系の）恒星",太阳，阳光,"해, 태양",A,3,1,2.54,2.77
super,"{Ｂ}［前］～の上方に, ～の上に; ～に優越して; ～に熱中して",在…上方（不接触下方物体）；高（超）过；专注于,위쪽에 떨어져 있음,A,1,1,2.54,1.77
supo,{Ｂ}【料】スープ,汤，羹,"수프, 국",B,6,2,5.67,5.83
supozi,"{Ｂ}［他］仮定する, 想定する; 想像する, 予想する",猜想，假定，假设,근거 없이 어떤 상태를 가정하다,B,7,2,5.67,6.33
sur,"{Ｂ}［前］～の上に, ～の表面に; ～のところに",在…上面（并与之接触）,접촉된 상태로 …의 위에,A,1,1,2.54,1.77
surda,"{Ｂ}耳の聞こえない, 耳の不自由な, 聾（ろう）の; 《転》耳を貸さない, 聞こうとしない; 《転》聞き取りにくい, かすかな","聋；《转》不理会","귀가 들리지 않는, 《전》귀 기울이지 않는",C,6,3,8.79,7.4
surfaco,{Ｂ}表面; 【数】面,面，表面,"표면, 겉",C,8,3,8.79,8.4
surprizi,"{Ｂ}［他］不意に訪れる, 不意打ちする, 奇襲する; （意表をついて）驚かす, びっくりさせる",突然来到面前，邂逅；使惊讶，使感到意外,남을 놀라게 하다,B,7,2,5.67,6.33
surtuto,"{Ｂ}【服】オーバー, 外套（がいとう）, コート, >>palto, >>kaftano",（男式）大衣，外套,"남성용 외투, 코트",C,9,3,8.79,8.9
suspekti,"{Ｂ}［他］怪しむ, 疑う, 嫌疑をかける; ～ではないかと思う, 推測する",怀疑，猜疑，猜想，揣度,수상히 여기거나 의심하다,C,8,3,8.79,8.4
suĉi,"{Ｂ}［他］吸う, すする",吸，吮，咂；含；吸取，抽取,입으로 빨다,C,9,3,8.79,8.9
sveni,"{Ｂ}［自］失神する, 気絶する, 気を失う; 《転》（音・香りなどがすうっと）消えうせる",昏厥，昏倒,"기절하다, 잠시 의식을 잃다",C,8,3,8.79,8.4
svingi,"{Ｂ}［他］振る, 振り動かす, ぶらぶらさせる, 振り回す, 振り上げる; 《転》勢いづける",挥动，挥舞，甩动，抡,"이리저리 흔들다, 휘두르다",C,8,3,8.79,8.4
tabako,"{Ｂ}たばこ（煙草）; 【植】タバコ, =nikotiano",烟草（或其加工品）,"담배, 담배잎이나 그 가공품",C,7,3,8.79,7.9
tabelo,"{Ｂ}表, 一覧表, 目録, 数表; 【史】=tabuleto（書字板）",表格，一览表，图表,"표, 도표",B,7,2,5.67,6.33
tablo,"{Ｂ}テーブル, 机, 卓, 台; 食卓; 《転》食事, 食卓を囲む人々",桌，台,"탁자,식탁",A,3,1,2.54,2.77
tabulo,"{Ｂ}板, 盤",木板，板条；各种板式用具,"판자, 널빤지",B,6,2,5.67,5.83
tago,"{Ｂ}日; 一日, 一昼夜; 昼, 日中",一日；白天,하루,A,2,1,2.54,2.27
tajli,"{Ｂ}［他］（形を整えて）切る, 削る, カットする, 切り抜く; 【服】裁断する",凿，琢磨（金刚石等），裁剪,재단하거나 깎아 모양을 만들다,C,8,3,8.79,8.4
tajloro,"{Ｂ}【服】仕立屋, 洋服屋",裁缝，成衣工,재단사,C,8,3,8.79,8.4
tajpi,{Ｂ}［他］タイプする,打字,타자치다,C,9,3,8.79,8.9
taksi,"{Ｂ}［他］評価する, 鑑定する, 見積もる, 査定する; 《古》=alte 〜（高く評価する）",评价，衡量，估计,가치나 수준을 평가하다,B,7,2,5.67,6.33
talio,"{Ｂ}（人体・服の）胴, 胴体; 腰回り, 腰（のくびれた部分）, ウエスト, >>kokso, >>lumbo",腰，腰部,"허리, 옷에서 허리가 되는 부분",C,9,3,8.79,8.9
tamen,"{Ｂ}［副］とはいえ, それでも / {Ｂ}［接］けれども, だがしかし",可是，然而,"그렇지만, 그래도",A,1,1,2.54,1.77
tapiŝo,"{Ｂ}絨毯（じゅうたん）, 敷物, カーペット; タペストリー",挂毯，地毯，桌毯等,"카펫, 양탄자",C,7,3,8.79,7.9
tarifo,"{Ｂ}料金表, 定価表, 運賃表; 料金, 運賃; 関税表, 関税率表",税率表；关税表（率）；价目表，费率表，费率,"요금표, 요금, 관세표, 관세율",C,9,3,8.79,8.9
tasko,"{Ｂ}任務, 課業, 仕事, 課題",任务，工作；活儿，作业，功课,임무,B,7,2,5.67,6.33
taso,"{Ｂ}茶碗, カップ, 湯のみ",杯子，天平盘，秤盘,"찻잔, 컵",B,6,2,5.67,5.83
teatro,"{Ｂ}劇場, 舞台; 劇団; 演劇, 芝居",戏院，剧院；剧团；戏剧,"극장, 극단, 연극",B,8,2,5.67,6.83
tedi,"{Ｂ}［他］うんざりさせる, くどくど言って困らせる, 飽き飽きさせる, 退屈させる",打扰，纠缠；令人生厌,"지루하게 하다, 싫증나게 하다",C,8,3,8.79,8.4
tegi,"{Ｂ}［他］（布・皮などで）上張りする, 覆いをする",套，罩，包，镀，涂,"덮개를 씌우다, 겉을 덮다",C,8,3,8.79,8.4
tegmento,{Ｂ}屋根,屋顶，顶部,지붕,B,6,2,5.67,5.83
tekniko,"{Ｂ}技術, 工学; 技巧, 技法, 手法",技术，工艺方法；技巧,"기술, 기법",C,9,3,8.79,8.9
teksi,"{Ｂ}［他］織る, 織り上げる, （クモが巣を）はる; 《転》織り成す, 作り上げる",织；编造；构思,직물을 짜다,C,7,3,8.79,7.9
teksto,"{Ｂ}テキスト, 本文, 原文; 歌詞",原文，本文；课文；正文,"본문, 원문",C,9,3,8.79,8.9
telefono,"{Ｂ}電話, 電話機",电话（机）,전화기,B,6,2,5.67,5.83
telero,"{Ｂ}皿, 取り皿, >>plado; （皿に盛った）料理, 一品; 《転》皿状のもの",盘、碟、盆，盘状物,"음식을 담는 접시, 접시 모양의 것",B,5,2,5.67,5.33
televidi,{Ｂ}［他］テレビで見る,看电视,텔레비전을 보다,B,9,2,5.67,7.33
temo,"{Ｂ}主題, テーマ, 題目, 論題, 話題; 【楽】主題, 主旋律",题目，话题，主题，题材,"주제, 화제",B,7,2,5.67,6.33
temperaturo,"{Ｂ}温度, 気温; 【医】体温",温度，气温；体温,온도,B,8,2,5.67,6.83
tempo,"{Ｂ}時間, 時; 時代, 時期, ころ; 【学】標準時; 【Ｇ】時制",时间,"시간, 때",A,2,1,2.54,2.27
tendenco,"{Ｂ}傾向, 風潮; 性向, 性癖; 意図的傾向",习性，本性；倾向,어떤 방향으로 기울어지는 경향,C,9,3,8.79,8.9
tendo,"{Ｂ}テント, 天幕",帐篷，（蒙古）包,"텐트, 천막",C,8,3,8.79,8.4
teni,"{Ｂ}［他］手に持っている, つかんでいる, 腕に抱えている; 支える, つなぎとめる; 保有する, 保管する, 取っておく; （～の状態に）保つ, しておく, 維持する; 養う, 飼う",持，握；容纳；保持；维持；饲养,"손에 들고 잡다, 유지하다, 기르다",A,2,1,2.54,2.27
tenti,"{Ｂ}［他］誘惑する, そそのかす; （欲望を）そそる",引诱，诱惑；激起欲念,"유혹하다, 욕망을 부추기다",C,7,3,8.79,7.9
teo,"{Ｂ}茶, 紅茶（茶葉および飲料）; 【植】チャ（種）",茶,"차, 홍차",A,6,1,2.54,4.27
teorio,"{Ｂ}理論, ><praktiko; 学説, ～論; 空論, 理屈",理论，学说,"이론, 학설",C,8,3,8.79,8.4
tereno,"{Ｂ}（特定用途に仕切られた）土地, 用地, 敷地, 区画, 地域, ～場; 地所; 《転》領域, 分野, 活動の場, 地歩, >>kampo; 【地質】地層",（用于特定活动的）地面，场所，场地；《转》领域，阵地,"특정한 목적을 위한 땅, 부지, 장소, 《전》영역, 분야",C,8,3,8.79,8.4
teritorio,"{Ｂ}【政】領土, 領地; 管轄区域, 管区, 地域; 【動】縄張り, テリトリー",领土，版图，国土,국가나 단체가 지배·관리하는 일정한 땅.,C,9,3,8.79,8.9
termometro,"{Ｂ}温度計, 寒暖計; 【医】体温計",温标，温度计，体温计,온도계,C,9,3,8.79,8.9
tero,"{Ｂ}地球; 地面, 地表, 大地; 陸, 陸地; 土地; 土, 土壌; （天国に対して）現世; 地上の人々",地，陆地,"땅, 지면",A,2,1,2.54,2.27
teruro,"{Ｂ}恐怖, 非常な恐ろしさ, 脅威, >>timego; 《転》恐怖の的",恐惧，恐怖,"극심한 공포, 무시무시한 두려움",B,5,2,5.67,5.33
testudo,{Ｂ}【動】カメ（亀）; 【史】（古代ローマの）亀甲型掩蓋（きっこうがたえんがい）,龟属动物,거북이,C,9,3,8.79,8.9
tia,"{Ｂ}［形］そのような, そんな, あのような, あんな",那样的，那种的,"그런, 그와 같은",A,1,1,2.54,1.77
tial,"{Ｂ}［副］それゆえ, だから",所以，因此,"그래서, 그러므로",A,1,1,2.54,1.77
tiam,"{Ｂ}［副］その時, あの時; その場合, あの場合",那时，当时,"그때, 그 당시, 그 경우",A,1,1,2.54,1.77
tie,"{Ｂ}［副］そこに, そこで, あそこに, あそこで",那里，在那里,"거기, 그곳에서",A,1,1,2.54,1.77
tiel,"{Ｂ}［副］そのように, それほど, あのように, あれほど",那样，这么,"그렇게, 그 정도로",A,1,1,2.54,1.77
ties,"{Ｂ}［形］それの, その人の, その物の",那人的，那些人的,그 사람의,B,9,2,5.67,7.33
tigo,"{Ｂ}【植】茎（くき）; （ピストンなどの）棒, 軸; （グラスの）あし",主茎，轴；花梗，叶柄；柄，把,"식물의 줄기, 대",C,9,3,8.79,8.9
tigro,{Ｂ}【動】トラ（虎）,虎,호랑이,C,9,3,8.79,8.9
tikli,"{Ｂ}［他］くすぐる, 軽く触れてむずむずさせる; 《転》快く刺激する",呵痒，胳肢；引起快感；取悦，迎合,"간질이다, 기분 좋게 자극하다",C,9,3,8.79,8.9
timi,"{Ｂ}［他］恐れる, 怖がる, おびえる; 心配する, 危惧する, =antaŭ〜",害怕,"무서워하다, 두려워하다",A,3,1,2.54,2.77
tio,"{Ｂ}［代］それ, あれ, そのこと, あのこと",那个东西，那件事,"그것, 그 일",A,1,1,2.54,1.77
tiom,"{Ｂ}［副］（数量）それほど, そんなに",那么多，那么些,"그만큼, 그렇게 많이",A,1,1,2.54,1.77
tipo,"{Ｂ}型, 類型, タイプ; 典型; 原型; 【機】型式; 【印】活字; 【情】字体",典型，典范；类型；字模,"유형, 전형이 되는 형식이나 모델",B,8,2,5.67,6.83
tiri,"{Ｂ}［他］引く, 引っ張る, 引き寄せる; 引き出す, 取り出す; 引き伸ばす; 引いて行く, 引きずる","拖，拉，拽；抽出；拉长","끌다, 끌어당기다, 뽑아내다, 늘이다",A,3,1,2.54,2.77
titolo,"{Ｂ}題名, 表題, 見出し, タイトル; 称号, 肩書; 資格",书名，篇名等；称号，头衔,책이나 글의 제목,B,7,2,5.67,6.33
tiu,"{Ｂ}［形］その, あの / {Ｂ}［代］そのひと, あのひと",那人；那个,그 사람이나 그것,A,1,1,2.54,1.77
toleri,"{Ｂ}［他］我慢する, 辛抱する, 耐え忍ぶ; 許容する, 大目に見る",忍受，容忍，宽容；经得起,힘든 일이나 남의 잘못을 참다,B,7,2,5.67,6.33
tolo,"{Ｂ}【織】リンネル, リネン, 亜麻布, 麻布; （一般に）布; （製本用）クロース; 画布",布；画布,"린넨 계통의 천, 직물; 화포용 천",B,6,2,5.67,5.83
tomato,{Ｂ}【植】トマト,西红柿，番茄,토마토,C,9,3,8.79,8.9
tombo,"{Ｂ}墓, 墓穴, 墓石, 墓碑; 《転》死",坟墓，陵墓,무덤,B,7,2,5.67,6.33
tondi,"{Ｂ}［他］（髪・羊毛などを）刈る, 刈り込む",剪，为…剪（毛）,"가위로 자르다, 머리·털 깎다",B,5,2,5.67,5.33
tondro,"{Ｂ}雷（かみなり）, 雷鳴; 《転》大音響, ごう音",雷，雷声,"천둥, 천둥소리",B,7,2,5.67,6.33
tono,"{Ｂ}【楽】（一定の音高の）楽音, 音; 【楽】主音, =toniko; 【楽】全音; 【声】声調; 口調, 語調; 色調, 色合い, トーン; 調子; 【写】（画像の）色調",乐音，语调，腔调，色调,소리나 목소리의 높낮이와 어조,B,8,2,5.67,6.83
tordi,"{Ｂ}［他］よじる, ねじる, 絞る; （縄などを）撚る; ねじ曲げる, ゆがめる",捻，搓，扭；扭曲，扭伤，歪曲,"비틀다, 꼬다",B,8,2,5.67,6.83
tra,"{Ｂ}［前］～を通って, ～を貫いて; ～の端から端まで, ～中に; （時間的に）～の間中",通过，经过，透过，穿过,"…을 통하여, 가로질러, (시간)내내",A,1,1,2.54,1.77
tradicio,"{Ｂ}伝統, しきたり; 伝承, 口承; 【宗】聖伝, 口伝",传统，惯例；口传，传说,"전통, 관습",C,9,3,8.79,8.9
traduki,"{Ｂ}［他］翻訳する, 訳す",翻译，译,번역하다,B,7,2,5.67,6.33
trafi,"{Ｂ}［他］（人が）命中させる, 当てる; （物が）命中する, 当たる; （物に）ぶつかる; 《転》（災いなどが）襲う; （偶然に）出くわす",命中，触及,표적을 정확히 맞히다,B,5,2,5.67,5.33
trafiko,"{Ｂ}交通, 往来; 輸送, 交通運輸; 交通量, 輸送量",运输，交通，往来；通信,"교통, 특히 차량의 통행",B,9,2,5.67,7.33
tragedio,"{Ｂ}【劇】悲劇, ><komedio; 《転》悲劇的事件",悲剧；惨案，灾难,비극,C,9,3,8.79,8.9
trajno,"{Ｂ}【鉄】列車, >>vagonaro; 【軍】輜重隊（しちょうたい）, 補給部隊",列车，火车,"열차, 기차",C,8,3,8.79,8.4
trajto,"{Ｂ}（～oj）顔立ち, 目鼻立ち; 特色, 特徴",相貌，容貌；特征,"특색, 특징",C,8,3,8.79,8.4
trakti,"{Ｂ}［他］取り扱う, 扱う, 待遇する; 論じる; 処理する; 交渉する, 談判する",商谈，谈判；把…当作；论述,"다루다, 취급하다; 논의·협상하다",B,8,2,5.67,6.83
trankvila,"{Ｂ}（心が）平静な, 落ち着いた, 安らかな, 安心した, >>kvieta",安宁；平静,마음이 평온하고 고요한 상태,A,3,1,2.54,2.77
trans,"{Ｂ}［前］～の向こうに, ～を越えて",在…的那面,"건너편에, 가로질러",A,1,1,2.54,1.77
tranĉi,"{Ｂ}［他］切る, 断つ; 切り分ける; 《転》横切って進む; 《転》鋭く刺激する; 【遊】（札を）切る; 【運】（ボールを）カットする",砍，切，剪,무언가를 자르거나 베다,A,4,1,2.54,3.27
tre,"{Ｂ}［副］とても, たいへん, 非常に",很,매우,A,1,1,2.54,1.77
trejni,"{Ｂ}［他］訓練する, 鍛錬する; 養成する, 仕込む",培养，训练，教育，造就,훈련하다,C,9,3,8.79,8.9
tremi,"{Ｂ}［自］震える, 身震いする; 揺れる, 揺れ動く, 震動する; 恐れる, びくびくする",颤动，颤抖，发抖，惊慌,몸이나 물체가 떨리다,B,6,2,5.67,5.83
trempi,"{Ｂ}［他］（液体に）ひたす, つける, ぬらす",把…浸入，沾，蘸,"액체에 담그다, 적시다",C,8,3,8.79,8.4
treni,"{Ｂ}［他］引きずる, 引きずって行く; 牽引する, 引っぱる; 《転》（つらいことに）耐えて過ごす; 【情】（マウスで）ドラッグする",拖，拉，拽，牵引,무거운 것을 세게 끌거나 질질 끌고 가다,B,8,2,5.67,6.83
trezoro,"{Ｂ}宝, 宝物, 秘宝; 富, 財宝; 《転》貴重な物, 大事な人",宝藏，财宝，珍宝,"보물, 귀중한 것",C,8,3,8.79,8.4
tri,"{Ｂ}［数詞］三, 三つ",三,"숫자 3, 셋",A,1,1,2.54,1.77
triki,"{Ｂ}［他］（編物を）編む, >>kroĉeti",编结，针织,편물을 뜨거나 짜다,C,9,3,8.79,8.9
trikoto,"{Ｂ}【服】編地, ニット, =trikoŝtofo",编织品，针织物,"뜨개질한 편물, 니트 천",C,8,3,8.79,8.4
trinki,{Ｂ}［他］飲む（水・茶など）,喝；干杯，举杯祝贺,물·술 등 액체를 마시다,A,3,1,2.54,2.77
